feature1,feature2,G,Y
1.9791567349073396,-1.3071500678831707,0,0
1.5602995426303878,-1.0504670427396432,0,0
1.5708637731606998,-0.704461522151268,0,0
-0.03061693211728656,-3.3611262775856927,0,0
-2.2431359287145787,-2.2966298662104956,0,0
0.18951139548431584,-2.5103519168801696,0,0
-1.6929042787802793,-1.9194939127603212,0,0
2.437799333544378,-0.08671221846695296,0,0
-0.3676434537553466,0.5855368313413019,0,0
-2.063742991981279,3.8762512320351923,0,0
-0.8034646041324836,-2.4958851018469774,0,0
1.0323286356890609,2.4608059961914592,0,0
-1.4093113820099368,-0.5349721105637724,0,0
-2.0555509889160786,-0.12365927413108238,0,0
0.6092180287297808,1.6870487304165094,0,0
0.6124164277718069,-2.8068050539057463,0,0
-1.2673579384278244,0.9560243654601265,0,0
-1.177595764045807,0.4161305205326402,0,0
0.5801248433940908,1.2311281600203727,0,0
-3.6202108537433104,0.7229216097695452,0,0
-3.5186594359413883,6.138250349777236,0,0
-1.79611055313109,-1.5943499606282898,0,0
-0.5336178792796181,-1.3274923875045441,0,0
0.7772689139950115,-1.557851316061911,0,0
3.68839054237388,-1.3886927979006367,0,0
2.1441490580050484,-1.5934678182662942,0,0
-0.39984632490856775,2.9725413277688792,0,0
-0.04754051975672208,3.551260619974637,0,0
-2.506323411594522,-1.4268657343736906,0,0
-0.04628283998097483,-2.0808889327605717,0,0
-0.7216465973003459,1.1785388909660102,0,0
0.8067964008452237,-1.3805576107024282,0,0
-2.0680773588808075,1.5823295443887768,0,0
1.2983662856029308,0.5073075521282493,0,0
3.8318472825064442,-3.78936028749308,0,0
-0.271900371142144,3.868763003325154,0,0
1.0042793052473535,4.489694182738805,0,0
1.7253599792777812,-1.5319717262109656,0,0
-1.0030511797145907,-0.9692538998399604,0,0
0.5602312045260419,0.7146634768122624,0,0
0.03148100195448715,0.8361419749675625,0,0
0.2441902463720793,1.6463606816820762,0,0
-1.9325244596386661,5.025511346915874,0,0
0.06127543564735678,-0.44236806873512347,0,0
1.2449957281136244,-1.9957431113461344,0,0
3.6278590194876044,-3.448298070036318,0,0
2.398177065213017,-1.8273250998547976,0,0
5.382956143778891,-0.08281743218449274,0,0
-1.9183689072201238,4.486394658794469,0,0
2.1808015918016954,-1.2940282475904286,0,0
0.45835501434587933,0.5594698790972462,0,0
5.474507333044181,-0.041057240181880186,0,0
-2.020745713387879,2.97098318362021,0,0
-2.09930460545194,6.317331064684054,0,0
-1.4984816136100554,-1.3271719323008015,0,0
-5.309739310774518,-1.2235986062955553,0,0
-1.3143875542019026,2.61040219267268,0,0
-1.897831653884245,1.7047287240657785,0,0
0.37598446619051906,4.616768314340084,0,0
0.8543899394428986,1.4598204633149097,0,0
4.690427098039716,-0.8982302269676489,0,0
2.376059595465126,1.4766370767307733,0,0
-1.4422591391560078,2.7717589514572696,0,0
-2.2460366783708947,2.0512054529934103,0,0
1.2297979287662644,1.2681850777682444,0,0
-3.3005830175516055,2.6666867239728846,0,0
4.578646914635884,2.923238976114182,0,0
2.9486003018032174,3.455397477593818,0,0
-1.172939130261762,1.6217747189741067,0,0
-4.282836322727194,-0.4177952007921359,0,0
3.384680935413532,0.3667842160833071,0,0
-0.2863496131315447,3.0162724162708923,0,0
3.0945407799336544,-2.04233917746809,0,0
-3.9860691469859177,0.921683272182253,0,0
-1.4984375573844322,-0.9833470308184017,0,0
0.013109249295457915,0.07186205733704372,0,0
0.11745148441185514,3.196129656518247,0,0
-1.1251636786981092,0.4777476700497584,0,0
1.5571248308687469,0.11609137039037203,0,0
-2.669051073456486,-3.399640352449798,0,0
-0.35594871255323374,1.8656339150680519,0,0
0.30073907927974713,1.6137104528526884,0,0
1.2860970851468725,5.4081368082636505,0,0
1.7790371952222244,-0.7694455873825021,0,0
-2.811605229594673,0.5478758191598474,0,0
-3.8352854268390555,0.6234592092768881,0,0
3.1941920547462725,3.943633199408686,0,0
0.8307850299489792,-0.23823883096738024,0,0
-1.871216341391384,0.6975538144258481,0,0
3.8778799388063074,1.519741274291348,0,0
0.2891865857321467,0.4665228078908953,0,0
2.948242960159566,-1.1160840363763207,0,0
0.1687962035252724,0.48522498224576893,0,0
5.151869812204968,2.6840793746494302,0,0
4.388352106108011,-2.5662882485276506,0,0
-0.6224103711976837,0.33242418536719,0,0
2.4289273773858886,-1.750302037347933,0,0
1.6134398739628688,2.987616572312106,0,0
3.4215788938308718,-3.807967261959437,0,0
-2.412308651450261,-1.3973046181789708,0,0
1.7151286499960983,0.9430296876613021,0,0
2.6460612171239695,3.913810073085851,0,0
-4.396848716057786,-0.1643756526824695,0,0
-2.9581462816644377,-1.387998816732996,0,0
-5.098080444400251,4.702892673601475,0,0
-0.6735170861113944,-3.62003475104061,0,0
1.7938556394899057,-5.497014891550204,0,0
3.75589263024007,1.100036125133331,0,0
0.18523695104943796,-1.255135560881528,0,0
4.07153886392823,-2.553082042826783,0,0
-3.4502536455372286,1.7708911182483833,0,0
-4.258456098387887,0.6095017844279971,0,0
-0.13886924724154695,-1.410196576841821,0,0
0.9601636223482681,-3.200760996677236,0,0
-0.08173687023523278,2.181143320700362,0,0
-5.1686052500996915,1.6255029448966525,0,0
-0.22280009878197102,-0.24793965944845728,0,0
-3.261173751262133,4.616592490119165,0,0
1.6741813720750962,-2.6752119158153813,0,0
0.9164956152421206,-3.8138129273118473,0,0
-2.349699465818388,-1.7297701747031111,0,0
-1.2846672933417338,-0.11396504088874451,0,0
-2.648033804722379,0.6083486233067296,0,0
-0.1566977431829297,-0.6030901446408247,0,0
2.3878558012530955,0.880138491285742,0,0
-2.4643151158388594,-3.12884856047611,0,0
1.260116288794611,3.6094115101831488,0,0
-1.325644045931102,-0.205377945981422,0,0
-1.9821820806558605,2.793239578970319,0,0
-0.2675758998863946,0.8568133659442603,0,0
-2.588105806048435,1.1418830478844597,0,0
-1.3841232633679552,1.4244182005805097,0,0
-2.994694731472121,1.1192714000432873,0,0
4.911812832290973,1.6068068996688598,0,0
0.08815887992932153,3.3228813253310783,0,0
-1.749313769981464,0.49130292425367533,0,0
0.534949776835555,1.7725093939712808,0,0
-0.2808201242270746,-0.2243392357180668,0,0
-0.5524239988330575,3.6002930386236818,0,0
1.535416750108563,-1.6909807551481744,0,0
1.8937692751182627,4.502351082277039,0,0
-1.3262528690263187,-0.10039487661085852,0,0
-1.4395456016117,-3.5769377552951203,0,0
-0.68762924287911,0.3202610372769732,0,0
-5.754802911838962,-1.702629143687202,0,0
-3.7879776554963804,2.10160887247181,0,0
3.4171856686113116,-1.6315599482559773,0,0
4.112419283753209,-1.1154585830369492,0,0
-0.6225900988909459,-4.723851827363827,0,0
1.441392407639416,-1.1307657981226917,0,0
0.7781253863588402,-6.059698316572391,0,0
7.697202021138095,-3.9597570587143083,0,0
2.798937278586442,1.9010366403607435,0,0
-0.31979397870191634,1.9645003966270804,0,0
-2.3888511015010643,1.063643904462412,0,0
-4.016115800643931,-2.4174403578230326,0,0
0.5086590896680577,-0.11927839035494964,0,0
-1.8908768632107584,-0.009006347726421012,0,0
-3.5556342739941855,-2.895911722981357,0,0
-1.6164322106063165,3.7584957544178765,0,0
-2.7038700090359873,2.1934057264391784,0,0
4.2178540876814115,-0.5524104345741598,0,0
2.2040993923736263,0.06721459748632695,0,0
-0.01993160329154343,0.5209570198688812,0,0
3.699860347225065,-5.104337171060727,0,0
0.19342076911904577,-0.6179434563014923,0,0
-2.153210503320659,-1.7049606199944964,0,0
3.8078101931741433,-2.504050024737289,0,0
1.3472751092116466,-0.7027507322148873,0,0
-2.593115385816141,4.494216317123806,0,0
-0.47584669520902045,1.6021071531675246,0,0
-2.189045633461893,-1.427947474456992,0,0
-3.4569993274108404,1.4314569533903965,0,0
3.4983885914650052,1.9459026904165944,0,1
2.311584207281922,-1.3779642908213336,0,1
0.14907592480043533,-2.045497208555768,0,1
-1.6173419442639347,-0.00843614352738013,0,1
1.7455582840339747,-0.4254615563123211,0,1
0.9837134635543741,-1.133070123318188,0,1
2.2379830500693307,1.7409686186417883,0,1
1.5879295042049237,2.388263021426277,0,1
2.6238817882983376,0.22101721572961838,0,1
-1.3380880289014199,3.6938252026381546,0,1
3.2934851640858143,-2.8542227853337625,0,1
0.49399901173099914,-0.48414864819929526,0,1
5.188152181563163,-1.7920558015070123,0,1
-1.7229695452239198,-4.66634154268265,0,1
4.339909507913124,-0.20670171460674813,0,1
0.49477695865661947,-0.30436877095820886,0,1
-1.6285450090361209,3.7836243581053273,0,1
-1.209714585135804,1.577029211386944,0,1
-0.8008682704858004,-2.5604670608230125,0,1
1.060414866004791,4.635231415835471,0,1
1.307088720088749,3.0525842388133824,0,1
-1.4342500098464475,1.4552442586715395,0,1
-0.0608864806524571,-0.5662102471245798,0,1
5.355675896529659,-2.3985980918086995,0,1
4.318857925251779,-0.9305169401776325,0,1
1.0908091741850803,2.721871549260465,0,1
0.09500869542050072,4.711465764836523,0,1
0.3000783167956533,3.8581088206804726,0,1
1.5337949318260415,-1.2221235544656852,0,1
-2.556981412996014,-2.799043583222528,0,1
-0.6434413435583628,0.3522156172780099,0,1
-4.171460184693974,-4.421098413907129,0,1
0.9980578065131982,0.8079192854619537,0,1
1.6179898492568525,-0.36900646574667173,0,1
-1.207966155748435,-1.1650912546706056,0,1
3.934966908225082,-3.9867576681669887,0,1
-3.064414157505853,1.2840002664242913,0,1
-3.6609372005245504,-1.3317520991547784,0,1
0.5611295463999301,-2.92479208927572,0,1
2.617745756530386,-7.180655533204123,0,1
4.209819228644672,-0.06878726262659064,0,1
-1.1472106571723502,4.43062899167436,0,1
2.696702083578239,4.153148036369675,0,1
-0.09627117375176802,-1.1427406414656796,0,1
-0.43156824985204906,-1.5055301509044514,0,1
2.209149843716681,1.1719356401875594,0,1
1.630807196033549,-2.4959635979707286,0,1
-3.9409803924606237,0.7544797495486649,0,1
3.6913508743147396,1.9152006959617256,0,1
3.4502283853686286,3.067333059710769,0,1
-1.5639067537738236,-0.25038519119988195,0,1
0.9895088335935226,-0.5091843754424147,0,1
1.235075465706847,-2.194956466891403,0,1
0.6516844145597678,-2.06720088509965,0,1
-1.3757628846135503,-0.5661972297538169,0,1
-1.6790584198451288,0.9184137670404452,0,1
-0.06388517747861319,2.2839615655831236,0,1
2.9318225481484115,-2.007947376700862,0,1
1.359000386486081,3.7317214223988042,0,1
-0.9265358302152649,-0.677809002606422,0,1
1.9292467766208619,-0.05341823587109039,0,1
-7.121356551575189,-1.8680291978695585,0,1
2.8719142509302586,-6.060600650682354,0,1
-4.349284446945249,2.210113490902624,0,1
-0.9061023535078304,1.8421097427310835,0,1
-2.7991747365653596,-0.7033188927955335,0,1
-3.2367036893022645,0.1674767930621798,0,1
2.9020669684462987,1.2898480442602487,0,1
-1.1692530032797284,-3.9063646422163565,0,1
0.8662597043267894,-1.322631693365737,0,1
-0.11730144719796018,1.985661699054568,0,1
1.1926020680578038,-3.1357235579231233,0,1
0.1920547276506384,0.7338948304165732,0,1
-3.2074805604714243,-3.3914545115585124,0,1
2.49066704861785,1.166074956083816,0,1
-1.2343914579032813,-0.08910370574370892,0,1
-3.8914547466493774,-4.037829539763774,0,1
-1.0702879024147813,2.9118483861429283,0,1
3.751899476585777,-1.836478941995123,0,1
2.1255543552837324,-2.0256310925359524,0,1
-0.871630336019648,0.5014229930773572,0,1
-0.873144260796072,2.871593373571788,0,1
-0.8040876280434566,-2.5395545474459924,0,1
5.191869958902102,0.15419962461992914,0,1
0.9548386305788834,1.0720412508264323,0,1
1.0751041179776741,1.73276401815786,0,1
2.5757086350796055,0.44110388819306295,0,1
0.5969728975662838,-0.9175695977083058,0,1
-0.6476053645517578,-2.0689755516217994,0,1
-0.49087462271244564,0.2153597076159369,0,1
-0.17900314853515986,-2.6803475299640174,0,1
-0.09305559127460397,-7.303376208736518,0,1
1.8190738590924496,1.0913995103941696,0,1
0.12986471451824858,2.259837102715488,0,1
1.831600193038948,-5.907331088854596,0,1
-0.20179145027145579,-2.524326761774844,0,1
0.19658797579022647,1.5478856525129945,0,1
-4.995501711330269,5.143738674279247,0,1
2.2908191867562038,0.051984269188519734,0,1
0.8662211897449817,-1.8200073530728362,0,1
2.4950252746491306,-0.4572411027621004,0,1
-7.240638445484223,3.437191047870462,0,1
5.220936761951819,-1.6149104478113383,0,1
-0.3489740703879344,-1.9979800166256338,0,1
2.770457041843791,-1.206858805455081,0,1
-2.5997648178138273,-2.383321520646781,0,1
1.5319347626564241,0.3066757899869888,0,1
-2.6335389079341405,4.061696146173902,0,1
-1.5594224017395129,0.8076981827900727,0,1
4.785078384666965,-0.6308837553157189,0,1
-0.47670600190836643,-0.7295281722888602,0,1
0.5435821829493072,-3.9079770217416425,0,1
2.1751693267218855,2.2077744428678976,0,1
1.2392047199315117,-0.19459299253200507,0,1
0.3760472628589411,-0.45119978397656413,0,1
0.9124025061655636,7.982768919612152,0,1
6.008538963095687,0.7468822709142156,0,1
-0.14404699258396347,-1.8794776252379608,0,1
0.5027476167874187,-1.0658939905138582,0,1
2.62663599001903,2.8711142729918873,0,1
2.7638148323949596,0.28317602634441114,0,1
2.9675757639009506,-3.595694945793417,0,1
1.5968255550729615,2.298072336438009,0,1
-2.857512281826209,-1.670360213847485,0,1
4.08357883075274,4.683244440543864,0,1
