feature1,feature2,G,Y
0.7648112035839131,0.2800691953089263,0,0
0.3561545209128498,0.7098039260425948,0,0
0.13175559314800064,0.9901400317914114,0,0
0.915059833033425,0.09225244986560055,0,0
0.011244655238399693,0.9401388709002123,0,0
0.029980042723275594,0.3417771867723044,0,0
0.04514083618938568,0.751631649802001,0,0
0.08666058416819393,0.3081968769955688,0,0
0.9705072304836052,0.9604265024579945,0,0
0.5714917149559968,0.025313836394201896,0,0
0.11658311285568791,0.2144632455433015,0,0
0.8526698955220874,0.12998373715539197,0,0
0.1320718752895911,0.3985646711843935,0,0
0.07464152025430612,0.9994607848118398,0,0
0.1832284953642837,0.25527634660866644,0,0
0.9492052915491058,0.0185057556995898,0,0
0.004837540334172318,4.045725096761046e-4,0,0
0.304563574288009,0.9916009011596989,0,0
0.429875052659916,0.9800373147514375,0,0
0.5953441588121656,0.9091845711486224,0,0
0.98301559189325,0.9716341452803519,0,0
0.12062686707283372,0.8909056392765482,0,0
0.6669667962657662,0.6439538486979507,0,0
0.6420245467824638,0.9834487511105143,0,0
0.04324122796083875,0.41480193809896776,0,0
0.8227971998971536,0.5667296943223215,0,0
0.10759326343031336,0.16805464013201168,0,0
0.9768800650064512,0.47018053153373124,0,0
0.9785833150166077,0.6039375647508298,0,0
0.9939712411598054,0.005610497464009424,0,0
0.4365091488240604,0.6668885731660152,0,0
0.10667091015970312,0.9879008709848733,0,0
0.016567195383239475,0.7555026039467653,0,0
0.029322074975321116,0.8436938534747275,0,0
0.966044958445679,0.2012390811919417,0,0
0.0011104652671367961,0.6355616544584903,0,0
0.8976228573903411,0.15899890341308642,0,0
0.4165573366829389,0.679147451876845,0,0
0.7955297656978938,0.8950233070900893,0,0
0.5964635804645795,0.704800049840977,0,0
0.35397910426049906,0.04113131835011828,0,0
0.4059936125650591,0.8179235162672077,0,0
0.5200108393969806,0.7031796363063125,0,0
0.4145707578190233,0.7784169990295378,0,0
0.8271991584183295,0.5181560450427505,0,0
0.8358753265843146,0.31398091751052837,0,0
0.9974257058995316,0.9155705451758829,0,0
0.7735304104177415,0.03457170325214614,0,0
0.8396623154836591,0.013324132510665448,0,0
0.39211410759098453,0.01382243515592375,0,0
0.9947650008328982,0.9917260297951391,0,0
0.9942415148341461,4.2417689056164164e-4,0,0
0.40172703811173666,0.032363322970492915,0,0
-0.8615729050500563,-0.9652549727954374,0,1
-0.23759750754153142,-0.5014542361700683,0,1
-0.11338497558410979,-0.7987046266847628,0,1
-0.21419216137144192,-0.879967885115614,0,1
-0.5839170256796925,-0.9848523383832117,0,1
-0.004861388409815066,-0.36036635920406784,0,1
-0.5749878745050463,-0.13727011908895295,0,1
-4.951826916756055e-4,-0.4999498152175319,0,1
-0.5498811049987833,-0.022121726791348505,0,1
-0.011143577909566027,-0.592585613607902,0,1
-0.9919926751781503,-0.01653409581746422,0,1
-0.7094911681744573,-0.8196856734666859,0,1
-0.6048809504277229,-0.5417722412049089,0,1
-0.11234407387771474,-0.568297283672937,0,1
-0.7131110411071924,-0.8072132388678341,0,1
-0.999945415500212,-0.5234772564794297,0,1
-0.7276711495117865,-0.7910356534900086,0,1
-0.6340008561371562,-0.8250978969031301,0,1
-0.7998647910259898,-0.8012755614256546,0,1
-0.6949914638959587,-0.09336628646191891,0,1
-0.1850394893772456,-0.9718674007836985,0,1
-0.8890074972497526,-0.5324295395469347,0,1
-0.0910927202351582,-0.9958868241550037,0,1
-0.030344102224542962,-0.7060608563165842,0,1
-0.16379059579245805,-0.818768362141674,0,1
-0.9979862707123713,-0.5061929062521701,0,1
-0.9291504661058205,-0.8487359306098633,0,1
-0.942951771163057,-0.6366800722561717,0,1
-0.999936842791779,-0.9733784005501733,0,1
-0.4712084897846767,-0.3724985585586154,0,1
-0.3410265474523238,-0.7621728991483205,0,1
-0.7611815269631093,-0.12865681020366856,0,1
-0.07705991121765599,-0.006721974994614322,0,1
-0.9149035271742626,-0.9647725088209059,0,1
-0.9913100261652584,-0.18775115866721373,0,1
-0.19890744091618834,-0.43265073283645045,0,1
-0.8003761520467843,-0.049151345446601755,0,1
-0.10588687871782382,-0.6759253705130367,0,1
-0.2626412957910331,-0.059799681460587256,0,1
-0.9290091429967551,-0.9982226629683205,0,1
-0.1100301655549324,-0.0022740317441886553,0,1
-0.42884143020734233,-0.6181505261528107,0,1
-0.29199880240294557,-0.9937153108874713,0,1
-0.0985448627558144,-0.10999404956670521,0,1
-0.42878489679313053,-0.5050708944765492,0,1
-0.9999980879979584,-0.38133581487674884,0,1
-0.28647321747330146,-0.23427084349950547,0,1
-0.7648112035839131,-0.2800691953089263,0,1
-0.3561545209128498,-0.7098039260425948,0,1
-0.13175559314800064,-0.9901400317914114,0,1
-0.915059833033425,-0.09225244986560055,0,1
-0.011244655238399693,-0.9401388709002123,0,1
-0.029980042723275594,-0.3417771867723044,0,1
-0.04514083618938568,-0.751631649802001,0,1
-0.08666058416819393,-0.3081968769955688,0,1
-0.9705072304836052,-0.9604265024579945,0,1
-0.5714917149559968,-0.025313836394201896,0,1
-0.11658311285568791,-0.2144632455433015,0,1
-0.8526698955220874,-0.12998373715539197,0,1
-0.1320718752895911,-0.3985646711843935,0,1
-0.07464152025430612,-0.9994607848118398,0,1
-0.1832284953642837,-0.25527634660866644,0,1
-0.9492052915491058,-0.0185057556995898,0,1
-0.004837540334172318,-4.045725096761046e-4,0,1
-0.304563574288009,-0.9916009011596989,0,1
-0.429875052659916,-0.9800373147514375,0,1
-0.5953441588121656,-0.9091845711486224,0,1
-0.98301559189325,-0.9716341452803519,0,1
-0.12062686707283372,-0.8909056392765482,0,1
-0.6669667962657662,-0.6439538486979507,0,1
-0.6420245467824638,-0.9834487511105143,0,1
-0.04324122796083875,-0.41480193809896776,0,1
-0.8227971998971536,-0.5667296943223215,0,1
-0.10759326343031336,-0.16805464013201168,0,1
-0.9768800650064512,-0.47018053153373124,0,1
-0.9785833150166077,-0.6039375647508298,0,1
-0.9939712411598054,-0.005610497464009424,0,1
-0.4365091488240604,-0.6668885731660152,0,1
-0.10667091015970312,-0.9879008709848733,0,1
-0.016567195383239475,-0.7555026039467653,0,1
-0.029322074975321116,-0.8436938534747275,0,1
-0.966044958445679,-0.2012390811919417,0,1
-0.0011104652671367961,-0.6355616544584903,0,1
-0.8976228573903411,-0.15899890341308642,0,1
-0.4165573366829389,-0.679147451876845,0,1
-0.7955297656978938,-0.8950233070900893,0,1
-0.5964635804645795,-0.704800049840977,0,1
-0.35397910426049906,-0.04113131835011828,0,1
-0.4059936125650591,-0.8179235162672077,0,1
-0.5200108393969806,-0.7031796363063125,0,1
-0.4145707578190233,-0.7784169990295378,0,1
-0.8271991584183295,-0.5181560450427505,0,1
-0.8358753265843146,-0.31398091751052837,0,1
-0.9974257058995316,-0.9155705451758829,0,1
-0.7735304104177415,-0.03457170325214614,0,1
-0.8396623154836591,-0.013324132510665448,0,1
-0.39211410759098453,-0.01382243515592375,0,1
-0.9947650008328982,-0.9917260297951391,0,1
-0.9942415148341461,-4.2417689056164164e-4,0,1
-0.40172703811173666,-0.032363322970492915,0,1
-4.434224682546862,-9.754696318135844,1,0
-4.650434443639988,-4.374307239521469,1,0
-12.57421845505769,-8.294512371719623,1,0
-12.02051687422126,-9.730478242241013,1,0
-5.510198866696724,-8.142962068520946,1,0
-12.395551971552282,-10.079093502407577,1,0
-4.949543956674265,-7.706818818966989,1,0
-1.695032381549801,-3.1288012024877165,1,0
-12.532952161991238,-8.777639041998334,1,0
-9.152022305204653,-10.06954234288101,1,0
-8.145418095599089,-5.525325130956258,1,0
-10.137274145443596,-11.058217022937985,1,0
-5.862665627346296,-10.847561244209903,1,0
-2.572248192418572,-5.2564391084804,1,0
-1.8510397087222188,-5.293241750839025,1,0
-4.87716647408049,-6.408627728154514,1,0
-13.014483113939198,-14.077992537054389,1,0
-6.948427178033705,-7.433387409683566,1,0
-2.8508505601679577,-3.6200658369880645,1,0
-7.116755495433544,-1.1330872507565157,1,0
-5.483182324492123,-9.866093903520325,1,0
-15.889798572303864,-17.201588191327048,1,0
-7.336396740342734,-6.232504022433062,1,0
-7.546274718991366,-2.396688120929328,1,0
-6.978025297494281,-6.698094484243358,1,0
-8.402731928367654,-4.4841933256107325,1,0
-2.873915375785863,-8.074456607406049,1,0
-10.688905501615764,-6.115124572772641,1,0
-1.2766560648923644,-3.460399068751212,1,0
-4.899832262565292,-5.773984108672104,1,0
-9.639357795410264,-13.14764795561196,1,0
-2.3270591047078852,-1.9037271559810183,1,0
-5.564463489456506,0.08127430966037874,1,0
-7.916235094201621,-0.2566820266110321,1,0
-11.175666633931499,-14.580898614924195,1,0
-9.781142239472338,-8.244461521887203,1,0
-6.9485649888287515,-2.557673713739522,1,0
-6.5360587685937555,-7.154779950952315,1,0
-5.424626056324636,-6.114555345122742,1,0
2.1778726453317994,1.214080128357761,1,0
-10.838667918850875,-8.948154850875653,1,0
-16.680820560095388,-12.261760752610451,1,0
-7.119563389258497,-4.945118779599046,1,0
-9.937283648160822,-8.924760243495843,1,0
-4.945708472534325,-5.900304995096444,1,0
-10.660172193280548,-9.084255277966369,1,0
1.6896913120121706,-0.04809700695377295,1,0
-6.995823355423964,-7.878909958332746,1,0
-10.421375848688081,-6.953895883461539,1,0
-8.286707197526797,-6.888939083276905,1,0
-4.3314581323403605,-3.5692976900050124,1,0
-6.251698224996103,-7.060000603294877,1,0
-14.21951537215702,-11.27533082690963,1,0
-9.127019004827119,-4.90565475781665,1,0
-2.937698699751768,-5.68657737927024,1,0
-6.9498788840999,-6.77441372693167,1,0
-4.478709121735667,-4.323545918295441,1,0
-6.603398239332505,-8.43231963875858,1,0
-5.625518166863246,-8.783807107066004,1,0
-5.290719834467262,-5.298412960334242,1,0
-4.525869396996414,-2.4529588140020495,1,0
-13.74176621669406,-9.071580870294351,1,0
-4.099760673405654,-10.137031885629181,1,0
-6.140234870810169,-8.361543524886443,1,0
-9.190775292618184,-10.175604113738643,1,0
-8.027330429803584,-13.286694753235004,1,0
-8.043276640724518,-10.41667177691356,1,0
-3.696220358554834,-6.154422460707107,1,0
-7.329439856854983,-9.614405876635574,1,0
-6.314146085516145,-13.235848840202527,1,0
-6.759680418592513,-6.084791704755821,1,0
-10.373287218045446,-12.371603002312106,1,0
-5.7063854701584376,-0.8981701354202398,1,0
-9.971820383357546,-7.454786666044121,1,0
-4.033096637607384,-8.629560709821094,1,0
-6.975242206154248,-6.664088564444621,1,0
-6.062016533659772,-7.939685252356465,1,0
-2.0073642879180147,0.8016274076031733,1,0
-10.001886670550054,-9.834063281202766,1,0
-2.06941869380658,-3.830882062001124,1,0
-7.581538501773646,-6.195205348000625,1,0
-10.19419312851094,-9.711603757676587,1,0
-6.982832961974744,-7.503399463212333,1,0
-7.553490874715384,-1.1660358864382845,1,0
-7.667403332106953,-9.341468494016466,1,0
-8.985343357011935,-10.474102484377667,1,0
-4.015556421558273,-8.904238220408308,1,0
-3.440703958714137,-3.5688607104303007,1,0
-8.667491360096811,-5.85193750571684,1,0
-8.628727645270676,-15.179031171808319,1,0
-11.224409292587303,-12.015184635381534,1,0
-7.848334351806149,-11.58504109814037,1,0
-11.143511649617668,-6.583705649090412,1,0
-9.222777478678754,-4.928734751239826,1,0
-5.158326776834175,-4.100535895426125,1,0
-10.796585216207616,-6.276621335730023,1,0
-9.566809808986124,-12.309509673085037,1,0
-6.3566685268516006,-3.350443814372473,1,0
-5.101128135049581,-6.951096959741861,1,0
-3.415638596825203,-2.400681793479417,1,0
6.9290301079714585,4.9539203555885685,1,1
5.886269415543402,6.144133553965216,1,1
6.755036542571302,11.106580775064467,1,1
4.858874062591035,-0.0782818545585986,1,1
5.599375899015037,6.626390903691781,1,1
7.852509626258572,7.35669510962979,1,1
4.185628902318691,6.961425195575283,1,1
6.183909500601297,8.556144502700052,1,1
5.396578939806489,6.34859339329632,1,1
10.36136823334387,15.082051480209117,1,1
11.937055498294693,7.113020533292684,1,1
16.04594668051545,18.925888470438885,1,1
6.686435593840304,1.6915167486259506,1,1
8.949957307984826,10.808479298388692,1,1
14.275922149882819,14.55939597993211,1,1
6.5347502253464524,9.59350015465638,1,1
3.046137841870564,3.295364384838416,1,1
5.9224448987863045,0.961780450356553,1,1
10.049437805161041,3.7001434047788133,1,1
10.773099319658373,12.483807810101169,1,1
9.769084952056616,9.537047775079188,1,1
0.34258562910058377,-1.463133080393371,1,1
5.015716722631783,4.032031881253631,1,1
8.029580958230957,5.906380090835858,1,1
2.093496714798418,1.5959425181419444,1,1
10.928055724270296,7.9830105034458825,1,1
1.4332782620183684,-4.837548314812157,1,1
7.853823596715712,7.159388041560554,1,1
3.9640946677184314,7.269547198432441,1,1
2.295154047793467,8.231791396076506,1,1
5.993034056897645,6.0012755721510125,1,1
8.24051807164507,7.985417339267034,1,1
6.878617376574178,9.923834731677003,1,1
6.1176672158993295,6.287073644756893,1,1
0.8819072477606298,-0.4933622751783542,1,1
4.65846416719127,-0.8353521324495512,1,1
3.802053292225479,-0.194103072219594,1,1
9.051163882750751,10.336024213603668,1,1
8.44660653854393,3.830775404657868,1,1
6.295694129523731,9.611207448802825,1,1
3.6172525007049634,-0.6405347151668748,1,1
5.412472368508568,4.800348516919939,1,1
8.992261494111508,8.984874549115819,1,1
6.38980753473239,6.3492363539382755,1,1
6.352683006070689,6.833182627904362,1,1
5.798895031960648,7.691553412152381,1,1
11.480772064866287,11.081653293962535,1,1
5.218980392386974,4.433041924752407,1,1
9.136968148459902,9.643967887679782,1,1
10.86267748544834,9.491381261023253,1,1
0.3642637534754911,5.2259887008616985,1,1
10.860175908074474,3.9972536417845497,1,1
5.336488465966684,8.584162230441706,1,1
11.031447921389626,10.24567589282999,1,1
9.566470400342094,10.90196472189356,1,1
5.429698812638161,8.552932759106621,1,1
6.1597171021024275,8.802015666076509,1,1
5.498249483832487,3.4094959649193664,1,1
3.826513704719894,8.772535722307541,1,1
5.92734764151345,0.7950470983501097,1,1
2.215354543394972,4.9472347459480535,1,1
3.4926889419788023,1.8748589206613229,1,1
12.98806098287622,6.92482039652205,1,1
13.892131323501125,7.9919098719774775,1,1
5.152357333667696,5.927681608724029,1,1
-0.5072542944558531,6.5241785550861175,1,1
6.256870284874014,7.121361305342814,1,1
13.138398774445172,16.71425426864005,1,1
12.891079214886593,15.543184640744244,1,1
1.9546252327063485,-0.11545003653281682,1,1
4.229799670567344,7.246489161485104,1,1
11.862899900124738,12.979030434565313,1,1
6.538124535856509,7.191448863608971,1,1
11.064809671951918,14.23060768811013,1,1
4.6387721638227974,7.0024228990352055,1,1
10.129650050911478,8.148246442318246,1,1
7.1679089880741005,8.417716020881175,1,1
19.827126080981092,17.005843290784632,1,1
9.256879775698987,11.251702741555137,1,1
3.418407179224509,2.0500732446846577,1,1
4.150063684313445,5.57985161822448,1,1
7.72712182216011,8.890836981747807,1,1
0.7064679175376236,-0.1485724006092406,1,1
-0.11559261637989504,1.356487535140361,1,1
2.1256212081498917,3.9418950694286856,1,1
6.134651791670247,5.405114366594401,1,1
9.526702404468992,13.233658700773578,1,1
3.8285088841614865,8.23262154091967,1,1
8.620802605104227,6.527402445946994,1,1
8.000708718075174,5.542451441945847,1,1
3.6946345438871075,5.318586119604959,1,1
13.260168073796244,10.372021186679945,1,1
3.833841874874478,2.412639015583588,1,1
4.922817481428915,7.461913618422986,1,1
6.676988544807517,4.863495510326262,1,1
11.92999234873082,5.832725204435651,1,1
11.631938143953178,13.732926435369599,1,1
11.35044725305888,6.282770103833078,1,1
14.029238246159665,9.74561611355502,1,1
14.46972603467304,4.926184942657725,1,1
